Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
106,Ousmane Camara,ml MLI,DF,Angers,19,2003,9,6,521,5.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
107,Axel Camblan,fr FRA,"FW,MF",Brest,18,2003,7,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,4,9,0.00,0.00,0.00,0.00,0.00,0.22,0.17,0.39,0.22,0.39,Matches
108,Pierrick Capelle,fr FRA,"MF,DF",Angers,35,1987,26,15,1428,15.9,0,3,3,0,0,0,8,0,1.5,1.5,1.2,2.7,16,66,40,0.00,0.19,0.19,0.00,0.19,0.10,0.07,0.17,0.10,0.17,Matches
109,Maxence Caqueret,fr FRA,MF,Lyon,22,2000,36,32,2767,30.7,4,7,11,4,0,0,2,0,2.6,2.6,5.1,7.7,46,183,114,0.13,0.23,0.36,0.13,0.36,0.09,0.16,0.25,0.09,0.25,Matches
110,Irvin Cardona,mt MLT,"FW,MF",Brest,24,1997,10,1,233,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,3,4,14,0.00,0.00,0.00,0.00,0.00,0.07,0.12,0.18,0.07,0.18,Matches
111,Igor Carioca,br BRA,DF,Lorient,25,1996,7,5,456,5.1,0,0,0,0,0,0,2,1,0.2,0.2,0.5,0.7,8,22,23,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Matches
112,Matis Carvalho,pt POR,GK,Montpellier,23,1999,2,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
113,Jean-Charles Castelletto,cm CMR,DF,Nantes,27,1995,32,30,2568,28.5,0,0,0,0,0,0,3,0,0.7,0.7,0.4,1.2,19,120,20,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
114,Yoann Cathline,fr FRA,"FW,MF",Lorient,20,2002,23,11,1090,12.1,1,1,2,1,0,0,0,0,1.5,1.5,0.7,2.2,46,29,106,0.08,0.08,0.17,0.08,0.17,0.12,0.05,0.18,0.12,0.18,Matches
115,Maximiliano Caufriez,be BEL,DF,Clermont Foot,25,1997,26,25,2222,24.7,1,0,1,1,0,0,10,1,0.9,0.9,0.0,0.9,33,92,13,0.04,0.00,0.04,0.04,0.04,0.04,0.00,0.04,0.04,0.04,Matches
116,Fabien Centonze,fr FRA,DF,Nantes,26,1996,23,19,1689,18.8,0,0,0,0,0,0,4,0,0.7,0.7,0.9,1.6,42,102,125,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches
117,Florian Chabrolle,fr FRA,MF,Ajaccio,24,1998,7,3,329,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,14,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
118,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,17,2005,13,6,583,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,23,8,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
119,Fares Chaïbi,dz ALG,"FW,MF",Toulouse,19,2002,36,24,2340,26.0,5,5,10,5,0,0,2,0,5.9,5.9,4.9,10.9,71,101,212,0.19,0.19,0.38,0.19,0.38,0.23,0.19,0.42,0.23,0.42,Matches
120,Muhammed Cham,at AUT,MF,Clermont Foot,21,2000,38,23,1968,21.9,7,4,11,5,2,2,2,0,6.0,4.4,3.1,7.5,71,106,120,0.32,0.18,0.50,0.23,0.41,0.27,0.14,0.41,0.20,0.34,Matches
121,Gaëtan Charbonnier,fr FRA,"FW,MF",Auxerre,33,1988,6,3,254,2.8,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.7,2,11,18,0.35,0.00,0.35,0.35,0.35,0.21,0.05,0.26,0.21,0.26,Matches
122,Brendan Chardonnet,fr FRA,DF,Brest,27,1994,30,27,2491,27.7,0,0,0,0,0,0,6,0,1.2,1.2,0.4,1.5,9,80,7,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06,Matches
123,Xavier Chavalerin,fr FRA,MF,Troyes,31,1991,34,25,2426,27.0,4,2,6,4,0,0,3,0,1.5,1.5,2.3,3.8,18,95,49,0.15,0.07,0.22,0.15,0.22,0.06,0.08,0.14,0.06,0.14,Matches
124,Ivane Chegra,fr FRA,"MF,FW",Ajaccio,18,2004,6,1,193,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,7,5,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06,Matches
125,Rayan Cherki,fr FRA,"MF,FW",Lyon,18,2003,34,21,1872,20.8,4,6,10,4,0,0,3,0,4.9,4.9,7.2,12.1,133,144,260,0.19,0.29,0.48,0.19,0.48,0.24,0.34,0.58,0.24,0.58,Matches
126,Ilyes Cheti,dz ALG,DF,Angers,27,1995,6,2,207,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
127,Lucas Chevalier,fr FRA,GK,Lille,20,2001,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
128,Pedro Chirivella,es ESP,MF,Nantes,25,1997,26,25,2028,22.5,0,1,1,0,0,0,1,0,0.8,0.8,1.7,2.5,15,172,22,0.00,0.04,0.04,0.00,0.04,0.04,0.07,0.11,0.04,0.11,Matches
129,Joris Chotard,fr FRA,MF,Montpellier,20,2001,35,26,2461,27.3,0,6,6,0,0,0,4,0,0.6,0.6,3.5,4.1,8,105,28,0.00,0.22,0.22,0.00,0.22,0.02,0.13,0.15,0.02,0.15,Matches
130,Yanis Cimignani,fr FRA,"MF,DF",Ajaccio,20,2002,8,3,279,3.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,0,17,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
131,Souleymane Cissé,fr FRA,DF,Clermont Foot,19,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
132,Alexis Claude-Maurice,fr FRA,FW,Nice,24,1998,2,1,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,1,0.00,0.00,0.00,0.00,0.00,0.12,0.07,0.18,0.12,0.18,Matches
133,Alexis Claude-Maurice,fr FRA,"MF,FW",Lens,24,1998,20,5,604,6.7,5,3,8,5,0,0,0,0,2.6,2.6,1.3,3.9,11,25,43,0.75,0.45,1.19,0.75,1.19,0.39,0.19,0.58,0.39,0.58,Matches
134,Jonathan Clauss,fr FRA,DF,Marseille,29,1992,34,32,2590,28.8,2,9,11,2,0,0,1,0,4.2,4.2,8.4,12.6,83,121,240,0.07,0.31,0.38,0.07,0.38,0.15,0.29,0.44,0.15,0.44,Matches
135,Marcus Coco,fr FRA,"FW,MF",Nantes,26,1996,26,6,641,7.1,1,0,1,1,0,0,2,0,1.1,1.1,1.1,2.2,23,26,56,0.14,0.00,0.14,0.14,0.14,0.16,0.15,0.31,0.16,0.31,Matches
136,Alexandre Coeff,fr FRA,DF,Auxerre,30,1992,7,6,586,6.5,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,3,26,9,0.00,0.15,0.15,0.00,0.15,0.01,0.05,0.06,0.01,0.06,Matches
137,Abdu Conté,pt POR,DF,Troyes,24,1998,19,15,1315,14.6,1,2,3,1,0,0,0,0,0.6,0.6,2.0,2.6,32,56,91,0.07,0.14,0.21,0.07,0.21,0.04,0.14,0.18,0.04,0.18,Matches
138,Sébastien Corchia,fr FRA,DF,Nantes,31,1990,22,6,786,8.7,0,1,1,0,0,0,3,0,0.2,0.2,0.3,0.5,21,29,65,0.00,0.11,0.11,0.00,0.11,0.02,0.04,0.05,0.02,0.05,Matches
139,David Costa,pt POR,"MF,FW",Lens,21,2001,31,16,1407,15.6,1,3,4,1,0,0,2,0,2.8,2.8,4.1,6.9,61,117,133,0.06,0.19,0.26,0.06,0.26,0.18,0.26,0.44,0.18,0.44,Matches
140,Logan Costa,cv CPV,DF,Toulouse,21,2001,6,4,415,4.6,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,5,18,0,0.00,0.00,0.00,0.00,0.00,0.13,0.04,0.17,0.13,0.17,Matches
141,Nuno da Costa,cv CPV,"FW,MF",Auxerre,31,1991,33,23,2003,22.3,5,4,9,5,0,0,5,1,4.6,4.6,3.7,8.3,30,32,130,0.22,0.18,0.40,0.22,0.40,0.21,0.17,0.37,0.21,0.37,Matches
142,Benoît Costil,fr FRA,GK,Auxerre,35,1987,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
143,Mathieu Coutadeur,fr FRA,MF,Ajaccio,36,1986,27,22,1947,21.6,0,0,0,0,0,0,2,0,0.1,0.1,1.0,1.1,20,110,22,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
144,Nicolas Cozza,fr FRA,DF,Montpellier,23,1999,17,14,1277,14.2,2,1,3,2,0,0,3,0,1.4,1.4,0.8,2.1,20,48,34,0.14,0.07,0.21,0.14,0.21,0.10,0.05,0.15,0.10,0.15,Matches
145,Damien Da Silva,fr FRA,DF,Lyon,34,1988,7,3,338,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
146,Andréa Dacourt,fr FRA,MF,Nice,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
147,Colin Dagba,fr FRA,"DF,MF",Strasbourg,23,1998,21,12,958,10.6,0,0,0,0,0,0,3,0,0.4,0.4,0.8,1.1,26,31,48,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches
148,Thijs Dallinga,nl NED,FW,Toulouse,21,2000,36,28,2353,26.1,12,1,13,12,0,0,4,0,9.8,9.8,2.0,11.9,23,30,174,0.46,0.04,0.50,0.46,0.50,0.38,0.08,0.46,0.38,0.46,Matches
149,Flavius Daniliuc,at AUT,DF,Nice,21,2001,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
150,Kévin Danois,fr FRA,MF,Auxerre,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
151,Kevin Danso,at AUT,DF,Lens,23,1998,37,37,3232,35.9,1,2,3,1,0,0,7,1,2.5,2.4,1.0,3.5,34,163,2,0.03,0.06,0.08,0.03,0.08,0.07,0.03,0.10,0.07,0.10,Matches
152,Dante,br BRA,DF,Nice,38,1983,37,37,3299,36.7,1,2,3,1,0,0,6,0,1.5,1.5,1.7,3.2,12,160,3,0.03,0.05,0.08,0.03,0.08,0.04,0.05,0.09,0.04,0.09,Matches
153,Achraf Dari,ma MAR,DF,Brest,23,1999,18,15,1317,14.6,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,33,1,0.07,0.00,0.07,0.07,0.07,0.02,0.00,0.03,0.02,0.03,Matches
154,Jonathan David,ca CAN,FW,Lille,22,2000,37,36,3166,35.2,24,4,28,14,10,11,6,0,23.6,15.1,6.1,21.2,67,95,297,0.68,0.11,0.80,0.40,0.51,0.67,0.17,0.84,0.43,0.60,Matches
155,Thibault De Smet,be BEL,DF,Reims,24,1998,22,20,1758,19.5,0,1,1,0,0,0,2,0,0.0,0.0,1.3,1.3,39,89,89,0.00,0.05,0.05,0.00,0.05,0.00,0.07,0.07,0.00,0.07,Matches
156,Brecht Dejaegere,be BEL,MF,Toulouse,31,1991,30,25,1809,20.1,4,1,5,4,0,0,5,0,2.6,2.6,1.7,4.3,36,96,96,0.20,0.05,0.25,0.20,0.25,0.13,0.08,0.21,0.13,0.21,Matches
157,Romain Del Castillo,fr FRA,"MF,FW",Brest,26,1996,27,16,1422,15.8,6,6,12,1,5,5,2,0,6.3,2.4,4.2,6.6,47,75,125,0.38,0.38,0.76,0.06,0.44,0.40,0.27,0.67,0.15,0.42,Matches
158,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,30,1992,17,13,1069,11.9,0,2,2,0,0,0,3,0,0.4,0.4,1.4,1.8,38,21,92,0.00,0.17,0.17,0.00,0.17,0.03,0.12,0.15,0.03,0.15,Matches
159,Sacha Delaye,fr FRA,"FW,MF",Montpellier,20,2002,3,0,20,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,4.50,0.00,4.50,4.50,4.50,0.31,0.00,0.31,0.31,0.31,Matches
160,Andy Delort,dz ALG,FW,Nice,30,1991,14,9,781,8.7,6,1,7,3,3,3,0,0,5.4,3.0,1.4,4.4,7,19,48,0.69,0.12,0.81,0.35,0.46,0.62,0.16,0.78,0.35,0.51,Matches
161,Andy Delort,dz ALG,FW,Nantes,30,1991,12,6,469,5.2,0,0,0,0,0,0,0,0,2.5,2.5,0.7,3.3,2,9,44,0.00,0.00,0.00,0.00,0.00,0.49,0.14,0.63,0.49,0.63,Matches
162,Karamoko Dembélé,eng ENG,"FW,MF",Brest,19,2003,15,0,179,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,5,26,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.19,0.11,0.19,Matches
163,Moussa Dembélé,fr FRA,"FW,MF",Lyon,26,1996,23,8,877,9.7,3,0,3,3,0,0,1,0,3.8,3.8,0.3,4.1,10,23,66,0.31,0.00,0.31,0.31,0.31,0.39,0.03,0.42,0.39,0.42,Matches
164,Siriki Dembélé,ci CIV,"MF,FW",Auxerre,25,1996,12,4,372,4.1,0,0,0,0,0,0,1,0,0.3,0.3,1.0,1.3,14,9,29,0.00,0.00,0.00,0.00,0.00,0.07,0.23,0.30,0.07,0.30,Matches
165,Branco van den Boomen,nl NED,MF,Toulouse,27,1995,35,32,2888,32.1,5,8,13,1,4,4,6,0,6.0,2.9,8.1,10.9,48,321,102,0.16,0.25,0.41,0.03,0.28,0.19,0.25,0.44,0.09,0.34,Matches
166,Rémy Descamps,fr FRA,GK,Nantes,26,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
167,Mikkel Desler,dk DEN,DF,Toulouse,27,1995,27,26,2257,25.1,1,2,3,1,0,0,5,1,0.8,0.8,1.9,2.7,59,136,127,0.04,0.08,0.12,0.04,0.12,0.03,0.08,0.11,0.03,0.11,Matches
168,Mamadou Diakhon,fr FRA,FW,Reims,16,2005,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
169,Bafodé Diakité,fr FRA,DF,Lille,21,2001,33,29,2653,29.5,3,0,3,3,0,0,6,0,1.7,1.7,0.7,2.4,43,179,67,0.10,0.00,0.10,0.10,0.10,0.06,0.02,0.08,0.06,0.08,Matches
170,Ibrahim Diakité,gn GUI,DF,Reims,18,2003,3,1,131,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,2,6,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
171,Baila Diallo,fr FRA,"DF,MF",Clermont Foot,21,2001,6,0,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
172,Habib Diallo,sn SEN,FW,Strasbourg,27,1995,37,32,2879,32.0,20,1,21,17,3,4,4,1,17.7,14.5,3.5,18.0,40,41,203,0.63,0.03,0.66,0.53,0.56,0.55,0.11,0.66,0.45,0.56,Matches
173,Ismael Diallo,ci CIV,DF,Ajaccio,25,1997,28,25,2176,24.2,0,0,0,0,0,0,9,1,0.3,0.3,0.6,0.8,36,70,36,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
174,Habib Diarra,sn SEN,"MF,FW",Strasbourg,18,2004,29,18,1626,18.1,3,2,5,3,0,0,4,0,1.8,1.8,2.2,4.1,68,52,89,0.17,0.11,0.28,0.17,0.28,0.10,0.12,0.23,0.10,0.23,Matches
175,Moussa Diarra,ml MLI,DF,Toulouse,21,2000,23,12,1225,13.6,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,21,50,43,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06,Matches
176,Stéphane Diarra,fr FRA,"FW,MF",Lorient,23,1998,28,14,1066,11.8,2,0,2,2,0,0,1,0,2.2,2.2,1.7,4.0,40,33,85,0.17,0.00,0.17,0.17,0.17,0.19,0.15,0.33,0.19,0.33,Matches
177,Krépin Diatta,sn SEN,"MF,FW",Monaco,23,1999,31,22,2072,23.0,4,2,6,4,0,0,3,0,4.6,4.6,3.4,8.0,80,90,229,0.17,0.09,0.26,0.17,0.26,0.20,0.15,0.35,0.20,0.35,Matches
178,Mory Diaw,sn SEN,GK,Clermont Foot,29,1993,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
179,Bamba Dieng,sn SEN,"FW,MF",Marseille,22,2000,10,1,194,2.2,1,0,1,1,0,0,1,0,1.5,1.5,0.1,1.6,5,1,23,0.46,0.00,0.46,0.46,0.46,0.71,0.04,0.76,0.71,0.76,Matches
180,Bamba Dieng,sn SEN,FW,Lorient,22,2000,15,9,747,8.3,3,0,3,2,1,1,1,0,4.9,4.1,0.6,4.7,4,7,48,0.36,0.00,0.36,0.24,0.24,0.59,0.08,0.67,0.50,0.57,Matches
181,Tristan Dingomé,cm CMR,MF,Troyes,31,1991,8,0,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,1,6,4,0.00,0.00,0.00,0.00,0.00,0.16,0.23,0.39,0.16,0.39,Matches
182,Sinaly Diomande,ci CIV,DF,Lyon,21,2001,24,22,1957,21.7,0,0,0,0,0,0,2,1,0.8,0.8,0.2,1.0,10,108,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
183,Lois Diony,fr FRA,FW,Angers,29,1992,11,5,506,5.6,1,0,1,1,0,0,1,0,2.2,2.2,0.3,2.5,14,11,64,0.18,0.00,0.18,0.18,0.18,0.39,0.06,0.45,0.39,0.45,Matches
184,Edan Diop,fr FRA,"DF,FW",Monaco,17,2004,7,1,223,2.5,1,0,1,1,0,0,0,0,1.2,1.2,0.8,2.1,8,17,29,0.40,0.00,0.40,0.40,0.40,0.49,0.34,0.83,0.49,0.83,Matches
185,Sofiane Diop,ma MAR,"MF,FW",Nice,22,2000,22,14,1228,13.6,1,4,5,1,0,0,1,0,2.6,2.6,1.9,4.4,55,72,91,0.07,0.29,0.37,0.07,0.37,0.19,0.14,0.33,0.19,0.33,Matches
186,Sofiane Diop,ma MAR,MF,Monaco,22,2000,1,1,65,0.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5,2,10,1.38,0.00,1.38,1.38,1.38,1.40,0.11,1.51,1.40,1.51,Matches
187,Yehvann Diouf,sn SEN,GK,Reims,22,1999,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
188,Axel Disasi,fr FRA,DF,Monaco,24,1998,38,37,3330,37.0,3,3,6,3,0,1,3,0,3.8,3.0,1.2,4.2,64,206,17,0.08,0.08,0.16,0.08,0.16,0.10,0.03,0.13,0.08,0.11,Matches
189,Tiago Djaló,pt POR,DF,Lille,22,2000,25,24,2017,22.4,2,0,2,2,0,0,7,0,1.3,1.3,0.1,1.4,9,70,4,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.06,0.06,0.06,Matches
190,Alexander Djiku,gh GHA,DF,Strasbourg,27,1994,31,31,2677,29.7,1,2,3,1,0,0,8,1,1.4,1.4,0.7,2.1,4,136,4,0.03,0.07,0.10,0.03,0.10,0.05,0.02,0.07,0.05,0.07,Matches
191,Moussa Djitte,sn SEN,FW,Ajaccio,22,1999,6,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,12,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches
192,Ouparine Djoco,gw GNB,GK,Clermont Foot,24,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
193,Alan Do Marcolino,ga GAB,FW,Rennes,20,2002,3,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
194,Jeremy Doku,be BEL,"MF,FW",Rennes,20,2002,29,13,1291,14.3,6,2,8,6,0,0,0,0,2.7,2.7,4.9,7.5,101,71,156,0.42,0.14,0.56,0.42,0.56,0.19,0.34,0.53,0.19,0.53,Matches
195,Kyliane Dong,fr FRA,"MF,FW",Troyes,17,2004,6,2,213,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,4,18,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.15,0.06,0.15,Matches
196,Jordan Dongmo,cm CMR,MF,Troyes,21,2001,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
197,Gianluigi Donnarumma,it ITA,GK,Paris S-G,23,1999,38,38,3409,37.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
198,Jodel Dossou,bj BEN,"MF,DF",Clermont Foot,30,1992,9,2,258,2.9,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,8,6,23,0.35,0.00,0.35,0.35,0.35,0.15,0.05,0.21,0.15,0.21,Matches
199,Lohann Doucet,fr FRA,"MF,FW",Nantes,19,2002,9,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,9,1,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.20,0.05,0.20,Matches
200,Siriné Doucouré,ml MLI,"FW,MF",Lorient,20,2002,12,0,136,1.5,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.3,5,5,20,0.00,0.66,0.66,0.00,0.66,0.47,0.41,0.88,0.47,0.88,Matches
201,Désiré Doué,fr FRA,"MF,FW",Rennes,17,2005,26,11,1115,12.4,3,1,4,3,0,0,5,0,1.6,1.6,1.5,3.1,39,57,83,0.24,0.08,0.32,0.24,0.32,0.13,0.12,0.25,0.13,0.25,Matches
202,Guela Doué,ci CIV,"FW,MF",Rennes,19,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25,Matches
203,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,19,2003,28,25,2297,25.5,1,1,2,1,0,0,5,0,0.3,0.3,0.4,0.7,27,99,20,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.03,0.01,0.03,Matches
204,Kamory Doumbia,ml MLI,MF,Reims,19,2003,26,13,1155,12.8,2,2,4,1,1,1,0,0,3.7,2.9,2.9,5.8,29,85,82,0.16,0.16,0.31,0.08,0.23,0.29,0.23,0.51,0.23,0.45,Matches
205,Souleyman Doumbia,ci CIV,"DF,FW",Angers,25,1996,24,21,1790,19.9,0,0,0,0,0,0,2,1,1.0,1.0,1.6,2.6,52,58,95,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,Matches
206,Rémy Dugimont,fr FRA,"FW,MF",Auxerre,36,1986,11,0,113,1.3,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,2,8,12,0.00,0.80,0.80,0.00,0.80,0.07,0.22,0.29,0.07,0.29,Matches
207,Maxime Dupé,fr FRA,GK,Toulouse,29,1993,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
208,Jean-Kevin Duverne,ht HAI,DF,Brest,25,1997,34,27,2515,27.9,0,0,0,0,0,0,2,0,0.4,0.4,0.8,1.2,80,149,134,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
209,Hugo Ekitike,fr FRA,FW,Paris S-G,20,2002,25,12,1155,12.8,3,4,7,3,0,0,0,0,3.7,3.7,1.6,5.3,23,23,84,0.23,0.31,0.55,0.23,0.55,0.29,0.13,0.42,0.29,0.42,Matches
210,Alberth Elis,hn HON,"MF,FW",Brest,26,1996,10,2,257,2.9,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,8,4,19,0.00,0.00,0.00,0.00,0.00,0.18,0.06,0.24,0.18,0.24,Matches
211,Breel Embolo,ch SUI,FW,Monaco,25,1997,32,19,1859,20.7,12,2,14,12,0,1,3,0,8.5,7.6,3.2,10.8,24,52,159,0.58,0.10,0.68,0.58,0.68,0.41,0.16,0.57,0.37,0.52,Matches
212,Maxime Estève,fr FRA,DF,Montpellier,20,2002,23,18,1646,18.3,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.6,9,44,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
213,Fábio,br BRA,"DF,MF",Nantes,32,1990,6,3,224,2.5,0,0,0,0,0,0,1,1,0.2,0.2,0.6,0.8,4,11,18,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.32,0.08,0.32,Matches
