Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
370,João Moutinho,pt POR,"DF,FW",Spezia,24,1998,0.6,7,1,5,1,1,3,4,75.0,1,1,1,0,0,7,0,0,Matches
371,Mert Müldür,tr TUR,"FW,DF",Sassuolo,23,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
372,Luis Muriel,co COL,"FW,MF",Atalanta,31,1991,11.9,9,6,2,3,4,5,16,31.3,11,9,0,9,2,11,2,0,Matches
373,Jeison Murillo,co COL,DF,Sampdoria,30,1992,11.7,22,11,16,6,0,17,26,65.4,9,22,14,8,8,30,39,0,Matches
374,Nicola Murru,it ITA,DF,Sampdoria,27,1994,8.7,24,14,15,8,1,7,13,53.8,6,17,7,10,10,34,21,0,Matches
375,Juan Musso,ar ARG,GK,Atalanta,28,1994,23.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,11,1,Matches
376,Joakim Mæhle,dk DEN,"DF,MF",Atalanta,25,1997,24.5,32,18,12,7,13,22,39,56.4,17,29,6,23,24,56,26,0,Matches
377,Herculano Nabian,pt POR,MF,Empoli,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
378,Michel Ndary Adopo,fr FRA,"MF,DF",Torino,22,2000,2.9,7,2,4,2,1,1,3,33.3,2,2,2,0,1,8,4,0,Matches
379,Tanguy Ndombele,fr FRA,MF,Napoli,25,1996,9.0,14,8,4,8,2,4,7,57.1,3,10,1,9,7,21,7,1,Matches
380,Ilija Nestorovski,mk MKD,"FW,MF",Udinese,32,1990,7.1,7,3,2,1,4,5,11,45.5,6,6,1,5,2,9,10,0,Matches
381,Cyril Ngonge,be BEL,"MF,FW",Hellas Verona,22,2000,8.3,7,3,2,2,3,3,11,27.3,8,7,0,7,6,13,4,0,Matches
382,Hans Nicolussi Caviglia,it ITA,MF,Salernitana,22,2000,6.5,15,6,5,8,2,9,15,60.0,6,9,0,9,7,22,7,1,Matches
383,Dimitris Nikolaou,gr GRE,DF,Spezia,23,1998,32.9,45,32,31,10,4,25,37,67.6,12,41,26,15,27,72,82,0,Matches
384,Samuel Ntanda,cd COD,MF,Sampdoria,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
385,Bram Nuytinck,nl NED,DF,Udinese,32,1990,4.3,7,4,3,4,0,4,8,50.0,4,6,6,0,5,12,22,0,Matches
386,Bram Nuytinck,nl NED,DF,Sampdoria,32,1990,16.6,54,38,33,21,0,23,34,67.6,11,36,21,15,23,77,84,0,Matches
387,M'Bala Nzola,ao ANG,FW,Spezia,25,1996,29.5,12,5,0,6,6,3,9,33.3,6,20,6,14,7,19,21,0,Matches
388,Pedro Obiang,gq EQG,MF,Sassuolo,30,1992,9.7,26,17,12,12,2,10,18,55.6,8,12,2,10,8,34,15,0,Matches
389,Guillermo Ochoa,mx MEX,GK,Salernitana,37,1985,20.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,1,Matches
390,Marios Oikonomou,gr GRE,DF,Sampdoria,29,1992,2.4,3,2,3,0,0,1,3,33.3,2,5,4,1,4,7,13,0,Matches
391,David Okereke,ng NGA,"FW,MF",Cremonese,24,1997,25.2,12,8,4,5,3,3,16,18.8,13,23,3,20,10,22,12,0,Matches
392,Caleb Okoli,it ITA,DF,Atalanta,21,2001,10.7,21,17,14,6,1,10,25,40.0,15,10,5,5,30,51,44,3,Matches
393,Mathías Olivera,uy URU,DF,Napoli,24,1997,18.3,39,23,16,16,7,22,43,51.2,21,28,2,26,22,61,26,0,Matches
394,André Onana,cm CMR,GK,Inter,26,1996,24.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0,Matches
395,Divock Origi,be BEL,FW,Milan,27,1995,11.4,10,5,4,3,3,5,10,50.0,5,6,2,4,0,10,13,0,Matches
396,Riccardo Orsolini,it ITA,FW,Bologna,25,1997,23.6,30,19,15,10,5,17,41,41.5,24,29,3,26,8,38,18,0,Matches
397,Victor Osimhen,ng NGA,FW,Napoli,23,1998,28.5,10,6,1,2,7,0,7,0.0,7,6,1,5,6,16,29,0,Matches
398,Remi Oudin,fr FRA,"FW,MF",Lecce,25,1996,14.7,25,13,9,12,4,10,23,43.5,13,16,2,14,29,54,23,0,Matches
399,Adam Ounas,dz ALG,FW,Napoli,25,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
400,Simone Pafundi,it ITA,"MF,FW",Udinese,16,2006,0.9,8,5,1,5,2,2,4,50.0,2,0,0,0,1,9,0,0,Matches
401,Flavio Paoletti,it ITA,MF,Sampdoria,19,2003,3.2,2,2,0,2,0,1,5,20.0,4,1,0,1,5,7,9,0,Matches
402,Leandro Paredes,ar ARG,MF,Juventus,28,1994,10.9,19,13,7,11,1,10,22,45.5,12,8,0,8,17,36,22,0,Matches
403,Fabiano Parisi,it ITA,DF,Empoli,21,2000,31.4,65,35,37,21,7,30,72,41.7,42,51,16,35,41,106,91,0,Matches
404,Mario Pašalić,hr CRO,"MF,FW",Atalanta,27,1995,19.7,22,10,6,14,2,6,23,26.1,17,22,4,18,21,43,13,0,Matches
405,Patric,es ESP,DF,Lazio,29,1993,15.7,17,11,12,3,2,11,16,68.8,5,17,12,5,11,28,53,1,Matches
406,Rui Patrício,pt POR,GK,Roma,34,1988,35.0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,6,3,Matches
407,Pedro,es ESP,FW,Lazio,35,1987,21.1,35,24,14,10,11,11,30,36.7,19,18,2,16,6,41,4,1,Matches
408,Gianluca Pegolo,it ITA,GK,Sassuolo,41,1981,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
409,Pietro Pellegri,it ITA,FW,Torino,21,2001,5.2,6,2,1,3,2,2,3,66.7,1,5,1,4,0,6,4,0,Matches
410,Lorenzo Pellegrini,it ITA,MF,Roma,26,1996,28.3,52,29,24,24,4,22,48,45.8,26,27,4,23,26,78,22,0,Matches
411,Luca Pellegrini,it ITA,DF,Lazio,23,1999,2.0,1,0,0,1,0,1,4,25.0,3,3,0,3,7,8,4,0,Matches
412,Pepín,gq EQG,MF,Monza,25,1996,12.5,28,19,10,11,7,9,27,33.3,18,14,3,11,13,41,17,0,Matches
413,Roberto Pereyra,ar ARG,"DF,MF",Udinese,31,1991,31.3,36,20,21,12,3,16,44,36.4,28,20,5,15,16,52,28,0,Matches
414,Nehuén Pérez,ar ARG,DF,Udinese,22,2000,31.3,77,40,54,20,3,39,55,70.9,16,53,23,30,35,112,106,1,Matches
415,Simone Perilli,it ITA,GK,Hellas Verona,27,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
416,Mattia Perin,it ITA,GK,Juventus,29,1992,10.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
417,Samuele Perisan,it ITA,GK,Empoli,24,1997,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
418,Matteo Pessina,it ITA,MF,Monza,25,1997,32.6,57,36,28,21,8,26,62,41.9,36,50,15,35,37,94,33,1,Matches
419,Andrea Petagna,it ITA,FW,Monza,27,1995,18.5,7,5,2,3,2,3,6,50.0,3,16,4,12,3,10,18,0,Matches
420,Giuseppe Pezzella,it ITA,DF,Lecce,24,1997,10.2,21,9,16,2,3,9,16,56.3,7,11,3,8,8,29,31,1,Matches
421,Krzysztof Piątek,pl POL,FW,Salernitana,27,1995,23.8,18,11,3,9,6,5,21,23.8,16,17,4,13,2,20,39,0,Matches
422,Roberto Piccoli,it ITA,FW,Hellas Verona,21,2001,2.1,1,0,1,0,0,0,2,0.0,2,2,0,2,0,1,2,0,Matches
423,Roberto Piccoli,it ITA,FW,Empoli,21,2001,5.7,1,1,1,0,0,0,3,0.0,3,4,1,3,1,2,9,0,Matches
424,Charles Pickel,cd COD,MF,Cremonese,25,1997,27.6,55,23,25,26,4,32,57,56.1,25,37,5,32,24,79,36,1,Matches
425,Andrea Pinamonti,it ITA,FW,Sassuolo,23,1999,24.0,10,7,0,5,5,3,7,42.9,4,19,2,17,2,12,11,0,Matches
426,Lorenzo Pirola,it ITA,DF,Salernitana,20,2002,21.6,33,29,18,14,1,19,27,70.4,8,50,35,15,30,63,85,1,Matches
427,Niccolò Pisilli,it ITA,MF,Roma,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
428,Marko Pjaca,hr CRO,"MF,FW",Empoli,27,1995,5.8,4,3,3,1,0,3,5,60.0,2,3,0,3,3,7,3,0,Matches
429,Tommaso Pobega,it ITA,MF,Milan,23,1999,9.8,27,16,8,15,4,13,20,65.0,7,12,4,8,9,36,11,0,Matches
430,Paul Pogba,fr FRA,"MF,FW",Juventus,29,1993,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches
431,Matteo Politano,it ITA,FW,Napoli,28,1993,13.0,18,9,9,5,4,11,25,44.0,14,6,0,6,7,25,7,0,Matches
432,Marin Pongračić,hr CRO,DF,Lecce,24,1997,8.8,16,14,8,7,1,5,7,71.4,2,4,3,1,16,32,31,0,Matches
433,Stefan Posch,at AUT,DF,Bologna,25,1997,28.1,81,43,41,29,11,44,75,58.7,31,44,15,29,35,116,69,0,Matches
434,Ivan Provedel,it ITA,GK,Lazio,28,1994,37.9,1,0,1,0,0,0,0,,0,0,0,0,0,1,15,1,Matches
435,Ignacio Pussetto,ar ARG,"MF,DF",Sampdoria,26,1995,1.7,6,3,2,3,1,3,4,75.0,1,4,0,4,0,6,3,0,Matches
436,Niklas Pyyhtiä,fi FIN,MF,Bologna,18,2003,1.2,1,0,0,1,0,0,1,0.0,1,1,1,0,1,2,4,0,Matches
437,Fabio Quagliarella,it ITA,FW,Sampdoria,39,1983,8.9,2,1,1,1,0,1,7,14.3,6,5,1,4,0,2,9,0,Matches
438,Giacomo Quagliata,it ITA,DF,Cremonese,22,2000,7.8,10,8,7,1,2,5,11,45.5,6,7,2,5,11,21,8,0,Matches
439,Adrien Rabiot,fr FRA,MF,Juventus,27,1995,30.5,65,35,31,23,11,30,57,52.6,27,37,7,30,26,91,44,1,Matches
440,Nemanja Radonjić,rs SRB,"MF,FW",Torino,26,1996,16.2,2,1,2,0,0,0,4,0.0,4,3,0,3,2,4,4,0,Matches
441,Ivan Radovanović,rs SRB,"MF,DF",Salernitana,33,1988,7.5,12,4,8,4,0,4,10,40.0,6,9,3,6,7,19,9,1,Matches
442,Ionuț Radu,ro ROU,GK,Cremonese,25,1997,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,3,Matches
443,Ștefan Radu,ro ROU,FW,Lazio,35,1986,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
444,Antonio Raimondo,it ITA,FW,Bologna,18,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
445,Luca Ranieri,it ITA,DF,Fiorentina,23,1999,5.6,9,4,6,3,0,6,9,66.7,3,5,3,2,11,20,15,1,Matches
446,Andrea Ranocchia,it ITA,DF,Monza,34,1988,0.5,3,1,1,2,0,3,4,75.0,1,5,5,0,0,3,7,0,Matches
447,Filippo Ranocchia,it ITA,MF,Monza,21,2001,5.9,11,6,5,4,2,4,12,33.3,8,5,1,4,4,15,7,0,Matches
448,Giacomo Raspadori,it ITA,"FW,MF",Napoli,22,2000,10.1,10,8,0,6,4,4,10,40.0,6,9,0,9,4,14,4,0,Matches
449,Giacomo Raspadori,it ITA,FW,Sassuolo,22,2000,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
450,Nicola Ravaglia,it ITA,GK,Sampdoria,33,1988,9.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,Matches
451,Ante Rebić,hr CRO,"FW,MF",Milan,28,1993,10.9,10,8,1,3,6,3,11,27.3,8,6,1,5,1,11,5,0,Matches
452,Arkadiusz Reca,pl POL,DF,Spezia,27,1995,24.1,44,28,22,12,10,19,32,59.4,13,21,5,16,24,68,54,0,Matches
453,Panagiotis Retsos,gr GRE,DF,Hellas Verona,23,1998,1.4,5,4,2,2,1,3,3,100.0,0,4,1,3,2,7,3,0,Matches
454,Franck Ribéry,fr FRA,MF,Salernitana,39,1983,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
455,Samuele Ricci,it ITA,MF,Torino,20,2001,23.0,32,21,17,10,5,18,23,78.3,5,20,5,15,17,49,29,1,Matches
456,Tomás Rincón,ve VEN,MF,Sampdoria,34,1988,28.4,56,27,22,26,8,29,61,47.5,32,37,7,30,30,86,18,0,Matches
457,Pablo Rodríguez,es ESP,"FW,MF",Lecce,20,2001,0.6,2,1,2,0,0,0,2,0.0,2,3,0,3,0,2,0,0,Matches
458,Ricardo Rodríguez,ch SUI,DF,Torino,29,1992,29.7,54,33,30,17,7,28,42,66.7,14,30,15,15,38,92,61,0,Matches
459,Rogério,br BRA,DF,Sassuolo,24,1998,33.3,37,21,22,8,7,17,35,48.6,18,32,9,23,37,74,70,0,Matches
460,Filippo Romagna,it ITA,DF,Sassuolo,25,1997,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,Matches
461,Alessio Romagnoli,it ITA,DF,Lazio,27,1995,32.5,33,15,19,14,0,11,22,50.0,11,33,26,7,38,71,108,0,Matches
462,Simone Romagnoli,it ITA,DF,Lecce,32,1990,1.9,6,5,3,3,0,2,2,100.0,0,4,1,3,1,7,11,0,Matches
463,Luka Romero,ar ARG,FW,Lazio,17,2004,1.7,0,0,0,0,0,0,3,0.0,3,4,0,4,3,3,1,0,Matches
464,Marten de Roon,nl NED,MF,Atalanta,31,1991,32.9,77,39,37,35,5,37,81,45.7,44,37,4,33,36,113,58,0,Matches
465,Francesco Rossi,it ITA,GK,Atalanta,31,1991,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
466,Nicolò Rovella,it ITA,MF,Monza,20,2001,19.3,45,29,22,21,2,13,36,36.1,23,20,1,19,40,85,17,0,Matches
467,Nicolò Rovella,it ITA,MF,Juventus,20,2001,0.3,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
468,Amir Rrahmani,xk KVX,DF,Napoli,28,1994,27.2,33,18,20,13,0,17,26,65.4,9,36,20,16,14,47,79,1,Matches
469,Ruan,br BRA,DF,Sassuolo,23,1999,19.0,38,26,25,12,1,19,29,65.5,10,29,17,12,24,62,80,3,Matches
470,Daniele Rugani,it ITA,DF,Juventus,28,1994,6.3,7,0,6,1,0,4,4,100.0,0,7,5,2,7,14,32,0,Matches
471,Matteo Ruggeri,it ITA,"DF,MF",Atalanta,20,2002,9.2,17,12,5,9,3,8,16,50.0,8,14,3,11,12,29,16,0,Matches
472,Mário Rui,pt POR,DF,Napoli,31,1991,19.4,34,22,17,13,4,20,41,48.8,21,17,4,13,15,49,24,1,Matches
473,Alessandro Russo,it ITA,GK,Sassuolo,21,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
474,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,25,1996,11.9,18,7,5,9,4,4,13,30.8,9,18,4,14,2,20,5,0,Matches
475,Alexis Saelemaekers,be BEL,"FW,DF",Milan,23,1999,15.6,31,20,12,16,3,19,41,46.3,22,13,1,12,19,50,11,0,Matches
476,Jacopo Sala,it ITA,MF,Spezia,30,1991,1.2,1,0,1,0,0,0,2,0.0,2,2,0,2,1,2,2,0,Matches
477,Lazar Samardzic,rs SRB,MF,Udinese,20,2002,20.5,33,16,9,20,4,17,43,39.5,26,13,0,13,11,44,16,0,Matches
478,Junior Sambia,fr FRA,DF,Salernitana,25,1996,7.7,12,5,7,4,1,6,10,60.0,4,9,3,6,8,20,16,1,Matches
479,Antonio Sanabria,py PAR,FW,Torino,26,1996,27.0,11,5,3,3,5,1,7,14.3,6,9,2,7,4,15,7,0,Matches
480,Leandro Sanca,gw GNB,"FW,MF",Spezia,22,2000,0.4,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
481,Alex Sandro,br BRA,DF,Juventus,31,1991,19.9,35,20,16,16,3,15,22,68.2,7,27,10,17,15,50,64,1,Matches
482,Nicola Sansone,it ITA,FW,Bologna,30,1991,8.2,12,4,6,4,2,5,10,50.0,5,0,0,0,0,12,4,0,Matches
483,Riccardo Saponara,it ITA,FW,Fiorentina,30,1991,13.4,10,5,3,6,1,5,9,55.6,4,7,1,6,5,15,9,1,Matches
484,Mouhamadou Sarr,sn SEN,GK,Cremonese,25,1997,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
485,Martin Satriano,uy URU,FW,Empoli,21,2001,18.9,13,8,5,6,2,6,14,42.9,8,5,0,5,3,16,22,0,Matches
486,Giorgio Scalvini,it ITA,DF,Atalanta,18,2003,25.9,54,29,30,18,6,29,55,52.7,26,36,13,23,56,110,57,2,Matches
487,Jerdy Schouten,nl NED,MF,Bologna,25,1997,27.9,63,38,28,33,2,27,49,55.1,22,40,17,23,40,103,43,1,Matches
488,Perr Schuurs,nl NED,DF,Torino,22,1999,25.8,51,25,29,17,5,14,26,53.8,12,28,16,12,28,79,102,0,Matches
489,Demba Seck,sn SEN,"MF,FW",Torino,21,2001,5.8,5,2,3,2,0,2,3,66.7,1,3,1,2,1,6,1,0,Matches
490,Telasco Segovia,ve VEN,MF,Sampdoria,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
491,Jacopo Segre,it ITA,DF,Torino,25,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
492,Vivaldo Semedo,pt POR,"FW,MF",Udinese,17,2005,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
493,Stefano Sensi,it ITA,MF,Monza,26,1995,18.0,41,26,25,13,3,18,48,37.5,30,13,3,10,20,61,4,0,Matches
494,Luigi Sepe,it ITA,GK,Salernitana,31,1991,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
495,Leonardo Sernicola,it ITA,DF,Cremonese,25,1997,25.7,45,33,25,13,7,29,43,67.4,14,23,6,17,38,83,55,0,Matches
496,Stephan El Shaarawy,it ITA,"DF,MF",Roma,29,1992,16.9,21,9,8,10,3,6,22,27.3,16,11,1,10,15,36,11,0,Matches
497,Eldor Shomurodov,uz UZB,FW,Spezia,27,1995,9.0,5,5,3,1,1,2,11,18.2,9,5,1,4,3,8,4,0,Matches
498,Eldor Shomurodov,uz UZB,FW,Roma,27,1995,1.3,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0,Matches
499,Marco Silvestri,it ITA,GK,Udinese,31,1991,38.0,2,1,2,0,0,2,3,66.7,1,0,0,0,1,3,15,1,Matches
500,Giovanni Simeone,ar ARG,FW,Napoli,27,1995,4.5,12,3,3,5,4,3,8,37.5,5,2,1,1,1,13,4,0,Matches
501,Wilfried Singo,ci CIV,DF,Torino,21,2000,22.7,27,17,14,10,3,12,19,63.2,7,15,2,13,12,39,33,1,Matches
502,Salvatore Sirigu,it ITA,GK,Fiorentina,35,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
503,Leo Skiri Østigård,no NOR,DF,Napoli,22,1999,4.7,4,1,3,1,0,1,1,100.0,0,3,3,0,6,10,18,1,Matches
504,Łukasz Skorupski,pl POL,GK,Bologna,31,1991,37.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,19,2,Matches
505,Milan Škriniar,sk SVK,DF,Inter,27,1995,19.7,29,18,14,11,4,18,32,56.3,14,18,13,5,13,42,46,3,Matches
506,Chris Smalling,eng ENG,DF,Roma,32,1989,31.2,26,15,16,10,0,13,21,61.9,8,51,36,15,43,69,123,0,Matches
507,Ola Solbakken,no NOR,"MF,FW",Roma,23,1998,5.6,2,2,1,1,0,2,7,28.6,5,2,0,2,2,4,8,0,Matches
508,Brandon Soppy,fr FRA,DF,Udinese,20,2002,1.0,1,1,0,1,0,0,0,,0,4,0,4,1,2,1,0,Matches
509,Brandon Soppy,fr FRA,DF,Atalanta,20,2002,7.1,8,5,4,4,0,3,9,33.3,6,10,0,10,3,11,7,0,Matches
510,Roberto Soriano,it ITA,"FW,MF",Bologna,31,1991,14.7,31,16,9,16,6,13,25,52.0,12,23,2,21,6,37,14,0,Matches
511,Joaquin Sosa,uy URU,DF,Bologna,20,2002,7.6,6,2,5,1,0,4,18,22.2,14,5,3,2,6,12,31,0,Matches
512,Riccardo Sottil,it ITA,FW,Fiorentina,23,1999,9.3,4,3,2,0,2,2,5,40.0,3,2,0,2,0,4,0,0,Matches
513,Matìas Soulé,ar ARG,"MF,FW",Juventus,19,2003,4.7,7,4,3,2,2,5,7,71.4,2,7,1,6,3,10,3,0,Matches
514,Adama Soumaoro,fr FRA,DF,Bologna,30,1992,20.7,25,17,11,12,2,5,7,71.4,2,18,13,5,15,40,75,1,Matches
515,Leonardo Spinazzola,it ITA,DF,Roma,29,1993,18.4,15,8,7,6,2,8,23,34.8,15,13,3,10,9,24,25,0,Matches
516,Marco Sportiello,it ITA,GK,Atalanta,30,1992,14.9,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,2,0,Matches
517,Petar Stojanović,si SVN,DF,Empoli,26,1995,17.0,42,22,28,10,4,26,43,60.5,17,17,5,12,11,53,55,0,Matches
518,Gabriel Strefezza,br BRA,"FW,MF",Lecce,25,1997,27.1,50,24,18,20,12,27,53,50.9,26,36,3,33,16,66,15,0,Matches
519,Dávid Strelec,sk SVK,FW,Spezia,21,2001,1.9,2,2,0,1,1,2,2,100.0,0,0,0,0,0,2,0,0,Matches
520,Isaac Success,ng NGA,FW,Udinese,26,1996,20.2,8,4,2,5,1,3,8,37.5,5,13,2,11,4,12,18,0,Matches
521,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,19,2003,7.2,19,13,10,7,2,6,12,50.0,6,8,2,6,14,33,15,0,Matches
522,Mile Svilar,rs SRB,GK,Roma,22,1999,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
523,Wojciech Szczęsny,pl POL,GK,Juventus,32,1990,27.5,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,7,0,Matches
524,Benjamin Tahirovic,ba BIH,MF,Roma,19,2003,3.9,8,5,5,2,1,4,12,33.3,8,9,4,5,3,11,3,0,Matches
525,Adrien Tameze,cm CMR,MF,Hellas Verona,28,1994,33.7,51,30,21,26,4,28,63,44.4,35,51,14,37,37,88,55,2,Matches
526,Ciprian Tătărușanu,ro ROU,GK,Milan,36,1986,16.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,Matches
527,Filippo Terracciano,it ITA,"DF,MF",Hellas Verona,19,2003,9.1,20,13,11,7,2,15,20,75.0,5,7,4,3,10,30,14,0,Matches
528,Pietro Terracciano,it ITA,GK,Fiorentina,32,1990,29.0,2,1,2,0,0,2,3,66.7,1,0,0,0,1,3,14,0,Matches
529,Aleksa Terzić,rs SRB,DF,Fiorentina,22,1999,10.4,16,9,9,4,3,11,21,52.4,10,13,4,9,5,21,16,0,Matches
530,Florian Thauvin,fr FRA,"FW,MF",Udinese,29,1993,6.1,2,1,0,2,0,2,13,15.4,11,5,0,5,2,4,2,0,Matches
531,Malick Thiaw,de GER,DF,Milan,20,2001,15.1,31,26,22,9,0,11,20,55.0,9,11,5,6,12,43,65,1,Matches
532,Kristian Thorstvedt,no NOR,MF,Sassuolo,23,1999,12.6,16,7,4,9,3,6,17,35.3,11,19,5,14,14,30,13,0,Matches
533,Jeremy Toljan,de GER,DF,Sassuolo,27,1994,29.7,36,23,17,14,5,22,33,66.7,11,31,14,17,18,54,60,1,Matches
534,Rafael Tolói,it ITA,DF,Atalanta,31,1990,30.9,69,44,37,32,0,35,64,54.7,29,42,18,24,57,126,88,1,Matches
535,Fikayo Tomori,eng ENG,DF,Milan,24,1997,30.7,70,34,44,25,1,22,34,64.7,12,46,25,21,29,99,88,1,Matches
536,Sandro Tonali,it ITA,MF,Milan,22,2000,30.1,64,41,35,24,5,27,44,61.4,17,34,9,25,25,89,26,1,Matches
537,Lorenzo Tonelli,it ITA,DF,Empoli,32,1990,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
538,William Troost-Ekong,ng NGA,DF,Salernitana,28,1993,4.9,11,3,7,4,0,6,7,85.7,1,7,4,3,6,17,10,0,Matches
539,Frank Tsadjout,it ITA,FW,Cremonese,23,1999,11.7,10,8,3,6,1,3,9,33.3,6,7,1,6,8,18,9,0,Matches
540,Alessandro Tuia,it ITA,DF,Lecce,32,1990,5.7,10,6,6,4,0,3,9,33.3,6,3,1,2,15,25,29,0,Matches
541,Martin Turk,si SVN,GK,Sampdoria,18,2003,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
542,Destiny Udogie,it ITA,DF,Udinese,19,2002,30.0,71,45,42,24,5,34,59,57.6,25,34,6,28,36,107,25,0,Matches
543,Samir Ujkani,xk KVX,GK,Empoli,34,1988,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
544,Samuel Umtiti,fr FRA,DF,Lecce,28,1993,23.5,52,34,25,25,2,18,26,69.2,8,26,14,12,26,78,79,0,Matches
545,Diego Valencia,cl CHI,"MF,FW",Salernitana,22,2000,2.6,8,5,4,2,2,2,9,22.2,7,10,1,9,1,9,2,0,Matches
546,Emanuele Valeri,it ITA,DF,Cremonese,23,1998,30.9,54,27,29,21,4,29,69,42.0,40,17,3,14,22,76,44,1,Matches
547,Mattia Valoti,it ITA,"MF,FW",Monza,28,1993,5.0,17,10,7,9,1,5,16,31.3,11,13,3,10,3,20,6,0,Matches
548,Johan Vásquez,mx MEX,DF,Cremonese,23,1998,20.1,41,26,34,7,0,18,39,46.2,21,27,20,7,45,86,93,1,Matches
549,Matías Vecino,uy URU,MF,Lazio,30,1991,18.8,47,27,13,23,11,23,48,47.9,25,33,10,23,16,63,39,1,Matches
550,Miguel Veloso,pt POR,MF,Hellas Verona,36,1986,12.9,33,10,20,12,1,16,26,61.5,10,26,6,20,6,39,14,0,Matches
551,Lorenzo Venuti,it ITA,DF,Fiorentina,27,1995,10.3,18,7,6,11,1,11,18,61.1,7,7,2,5,5,23,17,2,Matches
552,Daniele Verde,it ITA,"FW,MF",Spezia,26,1996,11.1,4,4,3,0,1,3,7,42.9,4,6,0,6,8,12,4,0,Matches
553,Simone Verdi,it ITA,"MF,FW",Hellas Verona,30,1992,12.2,15,10,7,5,3,6,17,35.3,11,8,1,7,0,15,2,0,Matches
554,Valerio Verre,it ITA,MF,Sampdoria,28,1994,7.5,14,7,6,5,3,8,17,47.1,9,9,1,8,9,23,3,0,Matches
555,Guglielmo Vicario,it ITA,GK,Empoli,25,1996,30.9,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,15,2,Matches
556,Ronaldo Vieira,gw GNB,MF,Torino,24,1998,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
