Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Niklas Tauer,GER,"DF,MF",Mainz 05,21,2001,3,0,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,4,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Mathys Tel,FRA,FW,Bayern Munich,17,2005,22,1,417,4.6,5,0,5,5,0,0,2,0,2.7,2.7,0.7,3.3,12,11,59,1.08,0.0,1.08,1.08,1.08,0.58,0.14,0.72,0.58,0.72
Semir Telalovic,GER,"MF,FW",Gladbach,22,1999,3,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,0.74,0.74
Simon Terodde,GER,FW,Schalke 04,34,1988,32,21,1823,20.3,5,0,5,5,0,1,5,0,6.3,5.5,2.3,7.9,5,19,68,0.25,0.0,0.25,0.25,0.25,0.31,0.12,0.43,0.27,0.39
Malick Thiaw,GER,DF,Schalke 04,20,2001,3,3,270,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,3,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Jan Thielmann,GER,FW,Köln,20,2002,23,6,869,9.7,2,2,4,2,0,0,5,0,1.1,1.1,0.9,1.9,27,19,66,0.21,0.21,0.41,0.21,0.41,0.11,0.09,0.2,0.11,0.2
Morten Thorsby,NOR,MF,Union Berlin,26,1996,24,8,833,9.3,1,1,2,1,0,0,3,0,0.8,0.8,0.5,1.3,0,15,21,0.11,0.11,0.22,0.11,0.22,0.09,0.05,0.14,0.09,0.14
Marcus Thuram,FRA,FW,Gladbach,24,1997,30,28,2513,27.9,13,6,19,13,0,0,3,0,16.5,16.5,5.2,21.8,75,46,170,0.47,0.21,0.68,0.47,0.68,0.59,0.19,0.78,0.59,0.78
Steffen Tigges,GER,FW,Köln,24,1998,30,17,1596,17.7,6,1,7,6,0,0,1,0,5.0,5.0,1.9,6.9,20,31,81,0.34,0.06,0.39,0.34,0.39,0.28,0.11,0.39,0.28,0.39
Umut Tohumcu,GER,"MF,DF",Hoffenheim,17,2004,8,2,271,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,7,4,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08
Tiago Tomás,POR,"FW,MF",Stuttgart,20,2002,27,16,1291,14.3,3,3,6,3,0,0,2,0,2.9,2.9,3.6,6.5,31,25,95,0.21,0.21,0.42,0.21,0.42,0.2,0.25,0.45,0.2,0.45
Keke Topp,GER,FW,Schalke 04,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
Almamy Touré,MLI,DF,Eint Frankfurt,26,1996,7,5,398,4.4,0,1,1,0,0,0,1,0,0.5,0.5,0.6,1.1,2,17,8,0.0,0.23,0.23,0.0,0.23,0.12,0.14,0.25,0.12,0.25
Lucas Tousart,FRA,MF,Hertha BSC,25,1997,33,33,2944,32.7,5,2,7,5,0,0,1,0,3.6,3.6,2.0,5.5,37,93,79,0.15,0.06,0.21,0.15,0.21,0.11,0.06,0.17,0.11,0.17
Kevin Trapp,GER,GK,Eint Frankfurt,32,1990,33,33,2970,33.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christopher Trimmel,AUT,DF,Union Berlin,35,1987,25,20,1811,20.1,0,6,6,0,0,0,1,0,0.7,0.7,3.2,4.0,34,65,80,0.0,0.3,0.3,0.0,0.3,0.04,0.16,0.2,0.04,0.2
Tuta,BRA,DF,Eint Frankfurt,23,1999,31,30,2718,30.2,2,1,3,2,0,0,8,0,2.3,2.3,0.8,3.1,23,107,17,0.07,0.03,0.1,0.07,0.1,0.08,0.03,0.1,0.08,0.1
Sven Ulreich,GER,GK,Bayern Munich,33,1988,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lauren Ulrich,GER,MF,Stuttgart,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dayot Upamecano,FRA,DF,Bayern Munich,23,1998,29,27,2348,26.1,0,1,1,0,0,0,6,1,0.7,0.7,0.3,1.0,31,169,7,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04
Filip Uremović,CRO,DF,Hertha BSC,25,1997,22,21,1726,19.2,0,0,0,0,0,0,8,1,0.9,0.9,0.4,1.2,3,17,1,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06
Jere Uronen,FIN,DF,Schalke 04,28,1994,11,9,676,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.9,1.0,9,30,17,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.13,0.01,0.13
Mark Uth,GER,"MF,FW",Köln,30,1991,3,0,46,0.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
Josha Vagnoman,GER,DF,Stuttgart,21,2000,23,16,1479,16.4,2,2,4,2,0,0,3,1,2.9,2.9,1.6,4.5,27,43,93,0.12,0.12,0.24,0.12,0.24,0.18,0.1,0.28,0.18,0.28
Ruben Vargas,SUI,"MF,FW",Augsburg,23,1998,23,13,1130,12.6,3,4,7,3,0,0,4,0,1.2,1.2,2.2,3.4,32,42,68,0.24,0.32,0.56,0.24,0.56,0.09,0.18,0.27,0.09,0.27
Renato Veiga,POR,DF,Augsburg,19,2003,13,7,639,7.1,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,11,14,6,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05
Miloš Veljković,SRB,DF,Werder Bremen,26,1995,29,25,2266,25.2,1,2,3,1,0,0,2,0,0.5,0.5,0.7,1.2,5,81,3,0.04,0.08,0.12,0.04,0.12,0.02,0.03,0.05,0.02,0.05
Micky van de Ven,NED,DF,Wolfsburg,21,2001,33,33,2970,33.0,1,1,2,1,0,0,5,0,1.3,1.3,1.4,2.8,43,111,23,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08
Gabriel Vidovic,CRO,FW,Bayern Munich,18,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,2,0.0,4.74,4.74,0.0,4.74,0.0,0.39,0.39,0.0,0.39
Kevin Vogt,GER,DF,Hoffenheim,30,1991,22,22,1775,19.7,0,0,0,0,0,0,8,0,0.0,0.0,0.4,0.4,16,104,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Aster Vranckx,BEL,MF,Wolfsburg,19,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Wagner,GER,MF,Freiburg,19,2003,4,0,38,0.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54
Luca Waldschmidt,GER,"FW,MF",Wolfsburg,26,1996,18,4,523,5.8,4,0,4,3,1,1,0,0,3.5,1.9,0.0,1.9,5,12,26,0.69,0.0,0.69,0.52,0.52,0.6,0.01,0.6,0.32,0.33
Paul Wanner,GER,MF,Bayern Munich,16,2005,2,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25
Julian Weigl,GER,MF,Gladbach,26,1995,23,21,1894,21.0,1,0,1,0,1,1,6,0,1.1,0.3,0.6,0.8,7,82,7,0.05,0.0,0.05,0.0,0.0,0.05,0.03,0.08,0.01,0.04
Nelson Weiper,GER,"FW,DF",Mainz 05,17,2005,9,0,99,1.1,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.8,5,1,19,1.82,0.0,1.82,1.82,1.82,1.52,0.13,1.65,1.52,1.65
Mitchell Weiser,GER,"DF,FW",Werder Bremen,28,1994,30,29,2516,28.0,2,9,11,2,0,0,7,0,2.6,2.6,5.6,8.2,62,120,169,0.07,0.32,0.39,0.07,0.39,0.09,0.2,0.29,0.09,0.29
Noah Weißhaupt,GER,"MF,DF",Freiburg,20,2001,18,3,427,4.7,0,1,1,0,0,0,0,0,0.2,0.2,1.0,1.2,14,14,31,0.0,0.21,0.21,0.0,0.21,0.03,0.21,0.24,0.03,0.24
Marcel Wenig,GER,MF,Eint Frankfurt,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timo Werner,GER,"FW,MF",RB Leipzig,26,1996,27,23,1937,21.5,9,3,12,9,0,0,2,0,9.1,9.1,3.1,12.2,65,51,209,0.42,0.14,0.56,0.42,0.56,0.42,0.15,0.57,0.42,0.57
Silvan Widmer,SUI,DF,Mainz 05,29,1993,26,19,1688,18.8,2,2,4,2,0,0,0,0,2.5,2.5,2.0,4.5,14,54,91,0.11,0.11,0.21,0.11,0.21,0.13,0.11,0.24,0.13,0.24
Patrick Wimmer,AUT,"FW,MF",Wolfsburg,21,2001,26,23,1648,18.3,4,8,12,4,0,0,7,0,4.4,4.4,5.0,9.3,42,64,133,0.22,0.44,0.66,0.22,0.66,0.24,0.27,0.51,0.24,0.51
Jonas Wind,DEN,FW,Wolfsburg,23,1999,24,15,1291,14.3,6,0,6,6,0,1,1,0,5.2,4.4,1.3,5.8,7,41,89,0.42,0.0,0.42,0.42,0.42,0.36,0.09,0.46,0.31,0.4
Frederik Winther,DEN,DF,Augsburg,21,2001,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1
Florian Wirtz,GER,"FW,MF",Leverkusen,19,2003,17,11,1090,12.1,1,6,7,1,0,0,4,0,0.8,0.8,3.9,4.7,36,80,86,0.08,0.5,0.58,0.08,0.58,0.06,0.32,0.39,0.06,0.39
Hannes Wolf,AUT,FW,Gladbach,23,1999,18,4,449,5.0,1,1,2,1,0,0,0,0,1.4,1.4,0.3,1.7,12,13,37,0.2,0.2,0.4,0.2,0.4,0.29,0.05,0.34,0.29,0.34
Marius Wolf,GER,DF,Dortmund,27,1995,25,17,1570,17.4,1,1,2,1,0,0,2,0,1.2,1.2,2.9,4.0,60,91,151,0.06,0.06,0.11,0.06,0.11,0.07,0.16,0.23,0.07,0.23
Jeong Woo-yeong,KOR,"MF,FW",Freiburg,22,1999,26,4,653,7.3,1,1,2,1,0,0,2,0,2.1,2.1,1.2,3.3,18,19,36,0.14,0.14,0.28,0.14,0.28,0.29,0.17,0.46,0.29,0.46
Kelvin Yeboah,ITA,"FW,MF",Augsburg,22,2000,13,3,353,3.9,1,1,2,1,0,0,0,0,1.4,1.4,0.4,1.8,13,6,25,0.25,0.25,0.51,0.25,0.51,0.36,0.1,0.46,0.36,0.46
Maya Yoshida,JPN,DF,Schalke 04,33,1988,29,28,2553,28.4,0,0,0,0,0,0,4,0,1.0,1.0,0.1,1.1,7,85,4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Dan-Axel Zagadou,FRA,DF,Stuttgart,23,1999,17,14,1271,14.1,0,0,0,0,0,0,3,0,1.7,1.7,0.6,2.2,3,44,0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.16,0.12,0.16
Rodrigo Zalazar,URU,"MF,FW",Schalke 04,22,1999,22,15,1321,14.7,1,6,7,1,0,0,4,0,3.1,3.1,4.5,7.5,26,34,47,0.07,0.41,0.48,0.07,0.48,0.21,0.31,0.51,0.21,0.51
Aaron Zehnter,GER,DF,Augsburg,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Zentner,GER,GK,Mainz 05,27,1994,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Zetterer,GER,GK,Werder Bremen,27,1995,2,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Zoller,GER,FW,Bochum,31,1991,27,19,1457,16.2,3,2,5,3,0,0,5,0,4.1,4.1,1.1,5.2,10,21,61,0.19,0.12,0.31,0.19,0.31,0.26,0.07,0.32,0.26,0.32
